date,doc_number,seq,item,kind,motion,note,theme,neighborhood,url,Morillo,Avalos,Ryan,Pirtle-Guiney,Zimmerman,Dunphy,Smith,Green,Clark,Kanal,Novick,Koyama Lane
2026-04-29,2026-039,5,"Amend Chronic Nuisance Property Code to address human trafficking, gun violence, and administrative challenges (amend Code Chapter 14B.60)",Motion,Vote called on Pirtle-Guiney 3,,Public Safety,Not specified in agenda,https://www.portland.gov/council/agenda/2026/4/29,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Absent
2026-04-29,2026-039,6,"Amend Chronic Nuisance Property Code to address human trafficking, gun violence, and administrative challenges (amend Code Chapter 14B.60)",Amendment,Motion to amend Exhibit A as shown in Novick 7: Moved by Novick and seconded by Clark.,,Public Safety,Not specified in agenda,https://www.portland.gov/council/agenda/2026/4/29,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Nay,Yea,Absent
2026-04-29,2026-039,7,"Amend Chronic Nuisance Property Code to address human trafficking, gun violence, and administrative challenges (amend Code Chapter 14B.60)",Amendment,Motion to amend Exhibit A as shown in Kanal 1: Moved by Kanal and seconded by Green.,,Public Safety,Not specified in agenda,https://www.portland.gov/council/agenda/2026/4/29,Yea,Yea,Nay,Absent,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Absent
2026-04-30,2026-111,1,"Add Identification of Law Enforcement Officers Code to prohibit facial covering, require badge visibility, and require identity verification for individuals conducting law enforcement activities (add Code Chapter 23.30)",Procedural,Motion to limit debate to those in the queue: Moved by Green and seconded by Morillo.,,Public Safety; Civil Rights & Equity,Not specified in agenda,https://www.portland.gov/council/agenda/2026/4/29,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Nay
2026-04-30,2026-111,2,"Add Identification of Law Enforcement Officers Code to prohibit facial covering, require badge visibility, and require identity verification for individuals conducting law enforcement activities (add Code Chapter 23.30)",Amendment,Motion to amend the ordinance as shown in Kanal 1: Moved by Kanal and seconded by Morillo.,,Public Safety; Civil Rights & Equity,Not specified in agenda,https://www.portland.gov/council/agenda/2026/4/29,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
2026-05-06,,1,Meeting business,Procedural,Item 2026-155 was pulled from the consent agenda and on a Y-12 roll call the balance of the consent agenda was approved,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/6,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-13,,1,Agenda approval,Motion,Vote called on Item 2026-151.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/13,Yea,Yea,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-13,,2,Agenda approval,Motion,Vote called on Item 2026-134.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/13,Nay,Nay,Yea,Absent,Yea,Nay,Yea,Nay,Yea,Nay,Nay,Nay
2026-05-13,2026-111,1,"Add Identification of Law Enforcement Officers Code to prohibit facial covering, require badge visibility, and require identity verification for individuals conducting law enforcement activities (add Code Chapter 23.30)",Amendment,Motion to amend Exhibit A as shown in Novick 2 to Pirtle-Guiney and Kanal 1: Moved by Novick and seconded by Kanal.,,Public Safety; Civil Rights & Equity,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/13,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
2026-05-13,2026-111,2,"Add Identification of Law Enforcement Officers Code to prohibit facial covering, require badge visibility, and require identity verification for individuals conducting law enforcement activities (add Code Chapter 23.30)",Amendment,Motion to amend Exhibit A as shown in Pirtle-Guiney and Kanal 1: Moved by Kanal and seconded by Pirtle-Guiney.,,Public Safety; Civil Rights & Equity,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/13,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
2026-05-13,2026-147,1,"Amend Arts Tax Code to provide tax relief, promote sustainability of Arts Access Fund, define critical terms, and respond to community and audit recommendations (amend Code Chapter 6.10)",Amendment,"Motion to amend Exhibit A as shown in Kanal, Dunphy, Pirtle-Guiney, Koyama Lane 1: Moved by Dunphy and seconded by Koyama Lane.",,Arts & Culture; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/13,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-18,2026-157,1,Approval of the FY 2026-27 Budget for the City of Portland (Council convenes as Budget Committee),Amendment,Motion to make technical true-ups as shown in Technical Amendment 1: Moved by Dunphy and seconded by Koyama Lane.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent,Nay,Yea,Yea
2026-05-18,2026-157,2,Approval of the FY 2026-27 Budget for the City of Portland (Council convenes as Budget Committee),Amendment,Motion to correct General Fund budget errors as shown in Technical Amendment 2: Moved by Dunphy and seconded by Pirtle-Guiney.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea
2026-05-18,2026-157,3,Approval of the FY 2026-27 Budget for the City of Portland (Council convenes as Budget Committee),Amendment,Motion to make Parks budget correction as shown in Technical Amendment 3: Moved by Avalos and seconded by Novick.,,FY Budget; Budget & Taxes; Parks & Recreation,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea
2026-05-20,2026-157,1,Approval of the FY 2026-27 Budget for the City of Portland (Council convenes as Budget Committee),Motion,Motion to approve the changes in Attachments B and C: Moved by Kanal and seconded by Green.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Abstain,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-20,2026-157,2,Approval of the FY 2026-27 Budget for the City of Portland (Council convenes as Budget Committee),Amendment,Motion to approve the report for the FY 2026-27 Approved Budget as amended: Moved by Kanal and seconded by Avalos.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Abstain,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-20,2026-157,3,Approval of the FY 2026-27 Budget for the City of Portland (Council convenes as Budget Committee),Motion,Motion to approve the tax levies: Moved by Kanal and seconded by Novick.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-20,2026-159,1,"Adopt solid waste and recycling rates and fees for franchised residential collection and the commercial tonnage fee, effective July 1, 2026 (amend ENN-2.09)",Amendment,Motion to amend Exhibit A as shown in Clark 1: Moved by Dunphy and seconded by Kanal.,,Utilities,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-20,2026-163,1,City Council convenes as Prosper Budget Committee to approve the FY 2026-27 Budget,Amendment,Motion to amend Exhibit A as shown in Dunphy 1 (Conforming Amendment): Moved by Dunphy and seconded by Kanal.,,FY Budget; Economic Development,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-20,2026-163,2,City Council convenes as Prosper Budget Committee to approve the FY 2026-27 Budget,Amendment,Motion to approve the Prosper Portland Budget as amended: Moved by Pirtle-Guiney and seconded by Kanal.,,FY Budget; Economic Development,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/18,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-27,,1,Meeting business,Procedural,The consent agenda was approved on a Y-11 roll call.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/27,Yea,Yea,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea,Yea,Yea
2026-05-27,,1,Agenda approval,Procedural,"Motion to reorder agenda to hear Item 2026-182, after the time certain agenda and before the consent agenda, between Items 2026-177 and 2026-178: Moved by Smith and seconded by Clark.",,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/27,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-27,2026-182,1,"Appropriate $2,500,000 from the Construction Excise Tax Sub-fund 225020 for homeownership development in District 2",Amendment,"Motion to amend ordinance as shown in Smith, Kanal, Morillo, Dunphy 1: Moved by Kanal and seconded by Smith.",,Housing; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/27,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-27,2026-149,1,Add Code to prohibit the sale or provision of certain force-fed poultry products (add Code Chapter 17.110),Amendment,Motion to amend Clark 1 to change ordinance to be in effect 180 days following the effective date of the ordinance: Moved by Green and seconded by Kanal.,,Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/27,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-27,2026-149,2,Add Code to prohibit the sale or provision of certain force-fed poultry products (add Code Chapter 17.110),Amendment,Motion to amend ordinance as shown in Clark 1 as amended: Moved by Clark and seconded by Smith.,,Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/27,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-05-27,2026-149,3,Add Code to prohibit the sale or provision of certain force-fed poultry products (add Code Chapter 17.110),Procedural,"Motion to appeal the ruling of the presiding officer and put the following question before the Council, “Shall the ruling of the presiding officer stand to move item to second reading?”: Moved by Zimmerman and seconded by Ryan.",,Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2026/5/27,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Absent
2026-06-04,2026-149,1,Add Code to prohibit the sale or provision of certain force-fed poultry products (add Code Chapter 17.110),Amendment,Motion to amend the ordinance as shown in Zimmerman 1: Moved by Zimmerman and seconded by Ryan.,,Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/3,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Nay,Nay
2026-06-04,2026-124,1,Adopt and implement the Moderate-Income Revolving Loan Program,Amendment,Motion to amend the ordinance as shown in Green 2: Moved by Green and seconded by Ryan.,,Housing; Economic Development,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/3,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-06-04,2026-124,2,Adopt and implement the Moderate-Income Revolving Loan Program,Amendment,Motion to amend the ordinance as shown in Green 3: Moved by Green and seconded by Kanal.,,Housing; Economic Development,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/3,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-06-04,2026-124,3,Adopt and implement the Moderate-Income Revolving Loan Program,Amendment,Motion to amend the ordinance as shown in Green 4: Moved by Green and seconded by Kanal.,,Housing; Economic Development,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/3,Yea,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-06-10,,1,Meeting business,Procedural,The consent agenda was approved on a Y-12 roll call.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/10,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-06-10,2026-196,1,"Adopt the annual budget of the City and establish appropriations for the fiscal year beginning July 1, 2026 and ending June 30, 2027",Amendment,Motion to make a technical amendment to align with Arts Tax ordinance: Moved by Dunphy and seconded by Avalos.,,FY Budget; Budget & Taxes; Arts & Culture,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/10,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-06-10,2026-196,2,"Adopt the annual budget of the City and establish appropriations for the fiscal year beginning July 1, 2026 and ending June 30, 2027",Procedural,Motion to recess for 30 minutes: Moved by Smith and seconded by Zimmerman.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/10,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Nay,Nay,Nay
2026-06-10,2026-196,3,"Adopt the annual budget of the City and establish appropriations for the fiscal year beginning July 1, 2026 and ending June 30, 2027",Procedural,Motion to recess for the day and take up Pirtle-Guiney 4 at the top of tomorrow's meeting: Moved by Green and seconded by Avalos.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/10,Yea,Yea,Nay,Nay,Nay,Nay,Absent,Yea,Nay,Nay,Nay,Nay
2026-06-11,2026-196,1,"Adopt the annual budget of the City and establish appropriations for the fiscal year beginning July 1, 2026 and ending June 30, 2027",Amendment,Motion to suspend the rules to continue debate on the remaining amendments: Moved by Zimmerman and seconded by Smith.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/10,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay
2026-06-11,2026-196,2,"Adopt the annual budget of the City and establish appropriations for the fiscal year beginning July 1, 2026 and ending June 30, 2027",Amendment,"Presiding officer ruled that the Council did not have enough time to consider Pirtle-Guiney-Novick amendment 5. Appeal of the ruling of the presiding officer and the following question put before the Council, “Shall the ruling of the presiding officer be upheld to not consider Pirtle-Guiney-Novick amendment 5?”: Appeal by Zimmerman joined by Smith and Pirtle-Guiney.",,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/10,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-06-11,2026-196,3,"Adopt the annual budget of the City and establish appropriations for the fiscal year beginning July 1, 2026 and ending June 30, 2027",Amendment,Motion to suspend the rules to reopen Document 2026-196 in order to allow Councilors to move amendments filed with the Clerk that have not yet been voted on: Moved by Pirtle-Guiney and seconded by Smith.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/10,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay
2026-06-11,2026-199,1,Adopt the Supplemental Budget for the FY 2025-26 over-expenditure process and make budget adjustments in various funds,Amendment,Motion to amend Document 2026-199 as shown in the Technical Amendment: Moved by Ryan and seconded by Dunphy.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/10,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-06-24,,1,Meeting business,Procedural,The consent agenda was approved on a Y-10 roll call.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/6/24,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea,Absent,Yea,Yea,Yea
2026-07-08,,1,Meeting business,Procedural,The consent agenda was approved on a Y-10 roll call.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/8,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent
2026-07-08,2026-217,1,Consider appeals of the Design Commission’s approval of a voluntary Central City Master Plan Review and Adjustment Review for the Lloyd Center Central City Master Plan (LU 25-091308 CCMS AD),Motion,Motion to tentatively deny both appeals and uphold the Design Commission's decision but with revised condition of approval 8C as proposed by staff and findings: Moved by Ryan and seconded by Novick.,,Land Use & Planning,Lloyd,https://www.portland.gov/council/agenda/2026/7/8,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent
2026-07-08,2026-189,1,​​Amend City Code and improve land use regulations through the Regulatory Improvement Code Amendment Package 11 (amend Code Titles 32 and 33)​,Amendment,"Motion to amend Exhibit B as shown in Avalos, Dunphy, Koyama Lane 1: Moved by Avalos and seconded by Dunphy.",,Land Use & Planning,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/8,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent
2026-07-08,2026-189,2,​​Amend City Code and improve land use regulations through the Regulatory Improvement Code Amendment Package 11 (amend Code Titles 32 and 33)​,Amendment,Motion to amend Exhibit B as shown in Dunphy 1: Moved by Dunphy and seconded by Smith.,,Land Use & Planning,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/8,Absent,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent
2026-07-15,2026-223,1,Adopt a Supplemental Budget for FY 2026-27 to reduce potential risks to City services,Amendment,Motion to amend the Ordinance and add Exhibits C and D as shown in Dunphy 1: Moved by Dunphy and seconded by Novick.,,FY Budget; Budget & Taxes; Public Safety; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/15,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
2026-07-15,2026-223,2,Adopt a Supplemental Budget for FY 2026-27 to reduce potential risks to City services,Motion,Vote called on Senior Center Project,,FY Budget; Budget & Taxes; Parks & Recreation,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/15,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-07-15,2026-223,3,Adopt a Supplemental Budget for FY 2026-27 to reduce potential risks to City services,Motion,Vote called on International Relations Program,,FY Budget; Budget & Taxes; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/15,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-07-15,2026-223,4,Adopt a Supplemental Budget for FY 2026-27 to reduce potential risks to City services,Motion,Vote called on Ceasefire Coordinator,,FY Budget; Budget & Taxes; Public Safety,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/15,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-07-16,2026-222,1,"Amend the FY 2026-27 Budget to appropriate $13,076,892 in Portland Clean Energy Fund interest income, $5,491,002 other fund resources, and $335,000 in County IGA revenues to restore frontline positions and services reduced in the approved budget and to provide transition support for affected employees",Amendment,Motion to amend the Ordinance as shown in Morillo-1: Moved by Morillo and seconded by Green.,,FY Budget; Budget & Taxes; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/15,Yea,Yea,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea
2026-07-22,,1,Meeting business,Procedural,The consent agenda was approved on a Y-12 roll call.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/22,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-07-22,2026-222,1,"Amend the FY 2026-27 Budget to appropriate $13,076,892 in Portland Clean Energy Fund interest income, $5,491,002 other fund resources, and $335,000 in County IGA revenues to restore frontline positions and services reduced in the approved budget and to provide transition support for affected employees",Motion,Vote called on Document 2026-222,,FY Budget; Budget & Taxes; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/22,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-07-23,2026-242,1,"Amend the Comprehensive Plan Map and Zoning Map for a vacant lot on NW 31st Ave described as Willamette Heights Addition, Block 18, Lot 14 at the request of Portland Parks and Recreation (LU 26-007966 CP ZC)",Motion,"Motion to tentatively uphold the recommendation of the Hearings Officer and ask the applicant and staff to return with revised findings on August 6, 2026, at 2:00 pm time certain: Moved by Dunphy and seconded by Clark.",,Land Use & Planning; Parks & Recreation,Northwest District,https://www.portland.gov/council/agenda/2026/7/22,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-07-23,2026-192,1,Amend Vehicles and Traffic Code to clarify applicability of ride fees and establish a Drivers’ Resource Center for Transportation Network Company drivers (amend Code Sections 16.40.030 and 16.40.240),Amendment,Motion to amend the Ordinance as shown in Pirtle-Guiney/Novick 2: Moved by Pirtle-Guiney and seconded by Koyama Lane.,,Transportation; Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/22,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-07-23,2026-192,2,Amend Vehicles and Traffic Code to clarify applicability of ride fees and establish a Drivers’ Resource Center for Transportation Network Company drivers (amend Code Sections 16.40.030 and 16.40.240),Amendment,Motion to amend the Ordinance as shown in Ryan 1: Moved by Ryan and seconded by Morillo.,,Transportation; Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/22,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-07-23,2026-205,1,Amend Partial and Full Exemptions of System Development Charges for Affordable Housing Developments Code to temporarily remove income requirements for homeownership units (amend Code Section 30.01.095),Amendment,Motion to amend the ordinance as shown in Pirtle-Guiney-Koyama Lane 1.: Moved by Pirtle-Guiney and seconded by Koyama Lane.,,Housing,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/22,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Yea
2026-07-23,2026-205,2,Amend Partial and Full Exemptions of System Development Charges for Affordable Housing Developments Code to temporarily remove income requirements for homeownership units (amend Code Section 30.01.095),Amendment,Motion to amend the ordinance as shown in Dunphy 1: Moved by Dunphy and seconded by Novick.,,Housing,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/22,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Yea
2026-07-29,2026-217,1,Consider appeals of the Design Commission’s approval of a voluntary Central City Master Plan Review and Adjustment Review for the Lloyd Center Central City Master Plan (LU 25-091308 CCMS AD),Motion,"Motion to deny both appeals, uphold the Design Commission's decision with the technical changes to approval of condition 8C, and adopt the findings: Moved by Ryan and seconded by Clark.",,Land Use & Planning,Lloyd,https://www.portland.gov/council/agenda/2026/7/29,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent
2026-07-30,2026-189,1,​​Amend City Code and improve land use regulations through the Regulatory Improvement Code Amendment Package 11 (amend Code Titles 32 and 33)​,Amendment,Motion to amend the item as shown in Dunphy 2: Moved by Dunphy and seconded by Ryan.,,Land Use & Planning,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/29,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Absent,Yea
2026-07-30,2026-189,2,​​Amend City Code and improve land use regulations through the Regulatory Improvement Code Amendment Package 11 (amend Code Titles 32 and 33)​,Amendment,Motion to replace Ordinance and update Exhibits A and B to incorporate approved amendments and to update the findings to reflect the discussion: Moved by Dunphy and seconded by Ryan.,,Land Use & Planning,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/29,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Absent,Yea
2026-07-30,2026-189,3,​​Amend City Code and improve land use regulations through the Regulatory Improvement Code Amendment Package 11 (amend Code Titles 32 and 33)​,Motion,"Motion to update the effective date of the Ordinance to November 1, 2026: Moved by Dunphy and seconded by Clark.",,Land Use & Planning,Not specified in agenda,https://www.portland.gov/council/agenda/2026/7/29,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Absent,Yea
2026-08-05,,1,Agenda approval,Procedural,Motion to reorder the agenda to hear 2026-280 before 2026-213: Moved by Dunphy and seconded by Pirtle-Guiney.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/8/5,Nay,Nay,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Nay
2026-08-06,2026-242,1,"Amend the Comprehensive Plan Map and Zoning Map for a vacant lot on NW 31st Ave described as Willamette Heights Addition, Block 18, Lot 14 at the request of Portland Parks and Recreation (LU 26-007966 CP ZC)",Amendment,Motion to amend Ordinance to adopt the revised findings: Moved by Kanal and seconded by Green.,,Land Use & Planning; Parks & Recreation,Northwest District,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-08-06,2026-213,1,Direct the Portland Bureau of Transportation to evaluate and implement no turn on red restrictions at signalized intersections within the High Crash Network,Amendment,Motion to amend Ordinance as shown in Koyama Lane-Smith 2: Moved by Koyama Lane and seconded by Smith.,,Transportation; Public Safety,Not specified in agenda,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-08-06,2026-280,1,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A and impact statement as shown in Green-Avalos 1: Moved by Green and seconded by Avalos.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea
2026-08-06,2026-280,2,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Resolution as shown in Kanal 1: Moved by Kanal and seconded by Avalos.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea
2026-08-06,2026-280,3,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Resolution as shown in Morillo 1: Moved by Morillo and seconded by Avalos.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea
2026-08-06,2026-280,4,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in Novick 1: Moved by Novick and seconded by Kanal.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea
2026-08-06,2026-280,5,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in Kanal 3: Moved by Kanal and seconded by Novick.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea
